,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours,Reason for absence_0.0,Reason for absence_1.0,Reason for absence_2.0,Reason for absence_3.0,Reason for absence_4.0,Month of absence_1.0,Month of absence_2.0,Month of absence_3.0,Month of absence_4.0,Month of absence_5.0,Month of absence_6.0,Month of absence_7.0,Month of absence_8.0,Month of absence_9.0,Month of absence_10.0,Month of absence_11.0,Month of absence_12.0,Day of the week_3,Day of the week_4,Day of the week_5,Day of the week_6,Seasons_2,Seasons_3,Seasons_4,Son_1.0,Son_2.0,Son_3.0,Son_4.0
17,179.0,51.0,18.0,38.0,239554.0,97.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,189.0,29.0,13.0,33.0,239554.0,97.0,0.0,0.0,0.0,0.0,2.0,69.0,167.0,25.0,8.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19,248.0,25.0,14.0,47.0,205917.0,92.0,0.0,0.0,0.0,0.0,1.0,86.0,165.0,32.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20,330.0,16.0,4.0,28.0,205917.0,92.0,0.0,1.0,0.0,0.0,0.0,84.0,182.0,25.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,179.0,51.0,18.0,38.0,205917.0,92.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,361.0,52.0,3.0,28.0,205917.0,92.0,0.0,0.0,1.0,0.0,4.0,80.0,172.0,27.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,260.0,50.0,11.0,36.0,205917.0,92.0,0.0,0.0,1.0,0.0,0.0,65.0,168.0,23.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24,289.0,36.0,13.0,33.0,205917.0,92.0,0.0,0.0,1.0,0.0,1.0,90.0,172.0,111.1111111111111,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,361.0,52.0,3.0,28.0,205917.0,92.0,0.0,0.0,1.0,0.0,4.0,80.0,172.0,27.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,289.0,36.0,13.0,33.0,205917.0,92.0,0.0,0.0,1.0,0.0,1.0,90.0,172.0,30.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,157.0,27.0,6.0,29.0,205917.0,92.0,0.0,0.0,1.0,1.0,0.0,75.0,185.0,133.33333333333334,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,289.0,36.0,13.0,33.0,205917.0,92.0,0.0,0.0,1.0,0.0,1.0,90.0,172.0,30.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,179.0,51.0,18.0,38.0,205917.0,92.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,179.0,51.0,18.0,38.0,205917.0,92.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,235.0,29.0,12.0,48.0,205917.0,92.0,0.0,0.0,0.0,1.0,5.0,88.0,163.0,113.63636363636364,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32,222.02824858757063,11.0,14.0,37.0,205917.0,92.0,0.0,1.0,0.0,0.0,1.0,88.0,172.0,29.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33,235.0,29.0,12.0,48.0,205917.0,92.0,0.0,0.0,0.0,1.0,5.0,88.0,163.0,33.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,179.0,51.0,18.0,38.0,205917.0,92.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,361.0,52.0,3.0,28.0,205917.0,92.0,0.0,0.0,1.0,0.0,4.0,80.0,172.0,27.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,289.0,36.0,13.0,33.0,205917.0,92.0,0.0,0.0,1.0,0.0,1.0,90.0,172.0,30.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37,291.0,50.0,12.0,32.0,205917.0,92.0,0.0,0.0,1.0,0.0,0.0,65.0,169.0,153.84615384615384,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,235.0,29.0,12.0,48.0,205917.0,92.0,0.0,0.0,0.0,1.0,5.0,88.0,163.0,33.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39,260.0,50.0,11.0,36.0,205917.0,92.0,0.0,0.0,1.0,0.0,0.0,65.0,168.0,23.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,184.0,42.0,7.0,27.0,241476.0,92.0,0.0,0.0,0.0,0.0,0.0,58.0,167.0,21.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,118.0,10.0,10.0,37.0,241476.0,92.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,120.48192771084338,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,179.0,51.0,18.0,38.0,241476.0,92.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,112.35955056179775,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,235.0,20.0,13.0,43.0,241476.0,92.0,0.0,0.0,1.0,0.0,0.0,106.0,167.0,38.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44,155.0,12.0,14.0,34.0,241476.0,92.0,0.0,0.0,1.0,0.0,0.0,95.0,196.0,25.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45,118.0,33.0,10.0,37.0,241476.0,92.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,179.0,51.0,18.0,38.0,241476.0,92.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47,291.0,31.0,12.0,40.0,241476.0,92.0,0.0,0.0,1.0,0.0,1.0,73.0,171.0,25.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
48,260.0,50.0,11.0,36.0,241476.0,92.0,0.0,0.0,1.0,0.0,0.0,65.0,168.0,23.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
49,222.02824858757063,31.0,12.0,40.0,241476.0,92.0,0.0,0.0,1.0,0.0,1.0,73.0,171.0,25.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
50,222.02824858757063,50.0,11.0,36.0,241476.0,92.0,0.0,0.0,1.0,0.0,0.0,65.0,168.0,23.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51,225.0,26.0,9.0,28.0,241476.0,92.0,1.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
52,225.0,26.0,9.0,28.0,241476.0,92.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,144.9275362318841,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
53,118.0,10.0,10.0,37.0,241476.0,92.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,120.48192771084338,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
54,289.0,36.0,13.0,33.0,241476.0,92.0,1.0,0.0,1.0,0.0,1.0,90.0,172.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
55,118.0,13.0,18.0,50.0,264604.0,92.0,1.0,0.0,1.0,0.0,0.0,98.0,178.0,31.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
56,225.0,26.0,9.0,28.0,241476.0,92.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,144.9275362318841,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
57,179.0,51.0,18.0,38.0,241476.0,92.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,112.35955056179775,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
58,369.0,17.0,12.0,31.0,241476.0,92.0,1.0,0.0,1.0,0.0,0.0,70.0,169.0,142.8571428571429,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
59,248.0,25.0,14.0,47.0,241476.0,92.0,0.0,0.0,0.0,0.0,1.0,86.0,165.0,32.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
60,179.0,51.0,18.0,38.0,241476.0,92.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
61,260.0,50.0,11.0,36.0,241476.0,92.0,0.0,0.0,1.0,0.0,0.0,65.0,168.0,23.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
62,179.0,51.0,18.0,38.0,253465.0,93.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
63,118.0,10.0,10.0,37.0,253465.0,93.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
64,118.0,13.0,18.0,50.0,253465.0,93.0,1.0,0.0,1.0,0.0,0.0,98.0,178.0,102.04081632653062,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
65,222.02824858757063,33.0,9.0,30.0,253465.0,93.0,0.0,1.0,0.0,0.0,0.0,56.0,171.0,19.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
66,179.0,51.0,18.0,38.0,253465.0,93.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
67,225.0,26.0,9.0,28.0,253465.0,93.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
68,118.0,10.0,10.0,37.0,253465.0,93.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
69,225.0,26.0,9.0,28.0,253465.0,93.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
70,248.0,25.0,14.0,47.0,253465.0,93.0,0.0,0.0,0.0,0.0,1.0,86.0,165.0,32.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
71,291.0,31.0,12.0,40.0,253465.0,93.0,0.0,0.0,1.0,0.0,1.0,73.0,171.0,25.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
72,179.0,51.0,18.0,38.0,253465.0,93.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
73,225.0,26.0,9.0,28.0,253465.0,93.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
74,260.0,50.0,11.0,36.0,253465.0,93.0,0.0,0.0,1.0,0.0,0.0,65.0,170.40964183165454,23.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
75,291.0,31.0,12.0,40.0,253465.0,93.0,0.0,0.0,1.0,0.0,1.0,73.0,171.0,25.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
76,225.0,26.0,9.0,28.0,253465.0,93.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
77,289.0,36.0,13.0,33.0,264604.0,93.0,0.0,0.0,1.0,0.0,1.0,90.0,172.0,111.1111111111111,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
78,361.0,52.0,3.0,28.0,253465.0,93.0,0.0,0.0,1.0,0.0,4.0,80.0,172.0,27.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
79,222.02824858757063,50.0,11.0,36.0,253465.0,93.0,0.0,0.0,1.0,0.0,0.0,65.0,168.0,23.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
80,179.0,51.0,18.0,38.0,306345.0,93.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
81,225.0,33.0,9.0,28.0,306345.0,93.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
82,179.0,51.0,18.0,38.0,306345.0,95.0,0.0,0.0,1.0,0.0,0.0,89.0,170.0,31.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
83,179.0,22.0,17.0,40.0,306345.0,93.0,0.0,1.0,0.0,1.0,0.0,63.0,170.0,22.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
84,291.0,31.0,12.0,40.0,264604.0,93.0,0.0,0.0,1.0,0.0,1.0,73.0,171.0,25.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
85,155.0,12.0,14.0,34.0,306345.0,93.0,0.0,0.0,1.0,0.0,0.0,95.0,196.0,25.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
86,189.0,29.0,13.0,33.0,306345.0,93.0,0.0,0.0,0.0,0.0,2.0,69.0,167.0,25.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
87,291.0,31.0,12.0,40.0,306345.0,93.0,0.0,0.0,1.0,0.0,1.0,73.0,171.0,25.0,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
88,225.0,26.0,9.0,28.0,306345.0,93.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
89,155.0,12.0,14.0,34.0,306345.0,93.0,0.0,0.0,1.0,0.0,0.0,95.0,196.0,105.26315789473685,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
90,225.0,26.0,9.0,28.0,306345.0,93.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
91,179.0,22.0,17.0,40.0,306345.0,95.0,0.0,1.0,1.0,1.0,0.0,63.0,170.0,22.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
92,225.0,26.0,9.0,28.0,306345.0,93.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
93,260.0,50.0,11.0,36.0,264604.0,93.0,0.0,0.0,1.0,0.0,0.0,65.0,168.0,23.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
94,248.0,25.0,14.0,47.0,306345.0,93.0,0.0,0.0,0.0,0.0,1.0,86.0,165.0,32.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
95,225.0,26.0,9.0,28.0,306345.0,93.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
96,289.0,36.0,13.0,33.0,306345.0,93.0,0.0,0.0,1.0,0.0,1.0,90.0,172.0,30.0,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
97,291.0,31.0,12.0,40.0,306345.0,93.0,0.0,0.0,1.0,0.0,1.0,73.0,171.0,25.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
98,248.0,25.0,14.0,47.0,261306.0,97.0,0.0,0.0,0.0,0.0,1.0,86.0,165.0,32.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
99,118.0,10.0,10.0,37.0,261306.0,97.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,120.48192771084338,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
100,118.0,13.0,18.0,50.0,261306.0,97.0,0.0,0.0,1.0,0.0,0.0,98.0,178.0,102.04081632653062,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
101,235.0,11.0,14.0,37.0,261306.0,97.0,0.0,1.0,0.0,0.0,1.0,88.0,172.0,29.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
102,225.0,26.0,9.0,28.0,261306.0,97.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,24.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
103,260.0,50.0,11.0,36.0,261306.0,97.0,0.0,0.0,1.0,0.0,0.0,65.0,168.0,23.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
104,118.0,10.0,10.0,37.0,264604.0,97.0,0.0,0.0,0.0,0.0,0.0,83.0,172.0,28.0,56.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
105,361.0,52.0,3.0,28.0,264604.0,97.0,0.0,0.0,1.0,0.0,4.0,80.0,172.0,27.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
106,225.0,26.0,18.0,28.0,261306.0,97.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,144.9275362318841,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
107,260.0,50.0,11.0,36.0,261306.0,97.0,0.0,0.0,1.0,0.0,0.0,65.0,168.0,153.84615384615384,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
108,225.0,26.0,9.0,28.0,261306.0,97.0,0.0,0.0,0.0,0.0,2.0,69.0,169.0,144.9275362318841,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
109,361.0,52.0,3.0,28.0,261306.0,97.0,0.0,0.0,1.0,0.0,4.0,80.0,170.40964183165454,27.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
