,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Education,Social drinker,Social smoker,Pet,Weight,Height,Body mass index,Absenteeism time in hours,Reason for absence_0.0,Reason for absence_1.0,Reason for absence_2.0,Reason for absence_3.0,Reason for absence_4.0,Month of absence_1.0,Month of absence_2.0,Month of absence_3.0,Month of absence_4.0,Month of absence_5.0,Month of absence_6.0,Month of absence_7.0,Month of absence_8.0,Month of absence_9.0,Month of absence_10.0,Month of absence_11.0,Month of absence_12.0,Day of the week_3,Day of the week_4,Day of the week_5,Day of the week_6,Seasons_2,Seasons_3,Seasons_4,Son_1.0,Son_2.0,Son_3.0,Son_4.0
21,-0.6392884072711769,1.473832219413879,1.256464199489975,0.23785985854831537,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,0.7792714998962387,-0.3583910645199702,-0.006949930286454504,-0.4627168994919991,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2.064760535984297,1.5417179397566558,-2.1672092099434552,-1.2933898637518704,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,2.4262408184677122,0.07546283393232728,-0.03127816606562803,-0.1887793105375646,2.431599103723433,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,0.5641619465952703,1.4059464990711024,-0.3412500582456258,-0.06839008591172174,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,-1.0975516093408584,-0.6855039629743124,-0.37060869078867476,-0.24007720693696588,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24,0.9950268881030107,0.4555464142722278,0.11523972967883148,-0.5277650026017775,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,0.17525182382530616,0.8574724627811177,-0.03127816606562803,3.6346884908538337,0.05677571646974509,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,2.064760535984297,1.5417179397566558,-2.1672092099434552,-1.2933898637518704,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,2.4262408184677122,0.07546283393232728,-0.03127816606562803,-0.1887793105375646,-0.01743751438193265,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,0.9950268881030107,0.4555464142722278,0.11523972967883148,-0.5277650026017775,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,0.17525182382530616,0.8574724627811177,-0.03127816606562803,-0.052407275349232035,-0.4627168994919991,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,-0.9661514663460143,-0.155425068812763,-1.482474528056769,-1.1402648915218518,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,3.4986769986297306,-0.5750778410554958,-0.315541980492068,2.0949556738875965,4.6448517144711134,-0.24007720693696588,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,0.9950268881030107,0.4555464142722278,0.11523972967883148,-0.5277650026017775,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,0.17525182382530616,0.8574724627811177,-0.03127816606562803,-0.052407275349232035,0.05677571646974509,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,-0.6392884072711769,1.473832219413879,1.256464199489975,0.23785985854831537,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,0.7792714998962387,-0.3583910645199702,-0.006949930286454504,-0.3885036686403214,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,-0.6392884072711769,1.473832219413879,1.256464199489975,0.23785985854831537,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,0.7792714998962387,-0.3583910645199702,-0.006949930286454504,0.05677571646974509,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.192726652192046,-0.019653628127209482,-0.11300516428339717,1.769109580848501,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,3.4986769986297306,3.1765704833485144,0.7010705370113596,-1.503286209110168,3.749479766264889,0.05677571646974509,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32,1.6389386374896406e-16,-1.2415965942971912,0.34348462364106014,0.08473488631829683,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,2.183146589731909,-1.133289481078565,-0.2858223266656663,0.17525182382530616,0.7010705370113596,-0.03127816606562803,-0.09786462041200956,-0.24007720693696588,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33,0.192726652192046,-0.019653628127209482,-0.11300516428339717,1.769109580848501,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,3.4986769986297306,3.1765704833485144,0.7010705370113596,-1.503286209110168,0.08396475983910055,0.05677571646974509,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,-0.6392884072711769,1.473832219413879,1.256464199489975,0.23785985854831537,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,0.7792714998962387,-0.3583910645199702,-0.006949930286454504,-0.3885036686403214,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2.064760535984297,1.5417179397566558,-2.1672092099434552,-1.2933898637518704,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,2.4262408184677122,0.07546283393232728,-0.03127816606562803,-0.1887793105375646,-0.4627168994919991,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,0.9950268881030107,0.4555464142722278,0.11523972967883148,-0.5277650026017775,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,0.17525182382530616,0.8574724627811177,-0.03127816606562803,-0.052407275349232035,0.05677571646974509,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37,1.0247417116552688,1.4059464990711024,-0.11300516428339717,-0.680889974831796,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,-1.0975516093408584,-0.5219475137471413,5.577310074733216,-0.24007720693696588,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,0.192726652192046,-0.019653628127209482,-0.11300516428339717,1.769109580848501,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,3.4986769986297306,3.1765704833485144,0.7010705370113596,-1.503286209110168,0.08396475983910055,0.05677571646974509,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
39,0.5641619465952703,1.4059464990711024,-0.3412500582456258,-0.06839008591172174,-1.6913192483442092,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,-1.0975516093408584,-0.6855039629743124,-0.37060869078867476,-0.24007720693696588,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40,-0.565001348390532,0.8628607363288884,-1.2542296340945402,-1.446514835981889,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,-0.2858223266656663,-0.5750778410554958,-1.6449583495350117,-0.8490604122014835,-0.4615233809142298,-0.3885036686403214,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,-1.5455905256150444,-1.309482314639968,-0.5694949522078545,0.08473488631829683,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,-0.2858223266656663,-0.5750778410554958,0.31006572258696435,-0.03127816606562803,4.060660934547868,-0.24007720693696588,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-0.6392884072711769,1.473832219413879,1.256464199489975,0.23785985854831537,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,0.7792714998962387,-0.3583910645199702,3.6914392337536808,-0.24007720693696588,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,0.192726652192046,-0.6306251112122003,0.11523972967883148,1.0034847196984082,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,2.1086878689391826,-0.8490604122014835,0.3112514851529882,0.05677571646974509,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44,-0.9958662898982723,-1.1737108739544144,0.34348462364106014,-0.37464003037175886,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,1.2484772772055128,3.8940766153864783,-0.27969400066311967,-0.3885036686403214,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45,-1.5455905256150444,0.2518892532438975,-0.5694949522078545,0.08473488631829683,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,-0.2858223266656663,-0.5750778410554958,0.31006572258696435,-0.03127816606562803,-0.1433219654747871,-0.31429043778864363,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-0.6392884072711769,1.473832219413879,1.256464199489975,0.23785985854831537,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,0.7792714998962387,-0.3583910645199702,-0.006949930286454504,-0.31429043778864363,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47,1.0247417116552688,0.11611781255834404,-0.11300516428339717,0.5441098030083524,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,0.17525182382530616,-0.4719439062618261,-0.1948346152927991,-0.27969400066311967,-0.24007720693696588,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
48,0.5641619465952703,1.4059464990711024,-0.3412500582456258,-0.06839008591172174,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,-1.0975516093408584,-0.6855039629743124,-0.37060869078867476,0.20520217817310055,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
49,1.6389386374896406e-16,0.11611781255834404,-0.11300516428339717,0.5441098030083524,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,0.17525182382530616,-0.4719439062618261,-0.1948346152927991,-0.27969400066311967,1.8378932569100106,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
50,1.6389386374896406e-16,1.4059464990711024,-0.3412500582456258,-0.06839008591172174,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,-1.0975516093408584,-0.6855039629743124,-0.37060869078867476,0.20520217817310055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51,0.0441525344307562,-0.22331078915553976,-0.7977398461700831,-1.2933898637518704,-0.779882527138237,-0.6766173674123195,4.163331998932266,-0.4580544452229386,-1.133289481078565,-0.2858223266656663,0.9255814887061082,-0.7847477578013422,-0.5219475137471413,-0.3251513457258972,-0.5369301303436769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
52,0.0441525344307562,-0.22331078915553976,-0.7977398461700831,-1.2933898637518704,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,-0.2858223266656663,0.9255814887061082,-0.7847477578013422,-0.5219475137471413,5.1718933963583895,-0.3885036686403214,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
53,-1.5455905256150444,-1.309482314639968,-0.5694949522078545,0.08473488631829683,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,-0.2858223266656663,-0.5750778410554958,0.31006572258696435,-0.03127816606562803,4.060660934547868,-0.3885036686403214,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
54,0.9950268881030107,0.4555464142722278,0.11523972967883148,-0.5277650026017775,-0.779882527138237,-0.6766173674123195,4.163331998932266,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,0.17525182382530616,0.8574724627811177,-0.03127816606562803,-0.052407275349232035,-0.5369301303436769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
55,-1.5455905256150444,-1.1058251536116377,1.256464199489975,2.075359525308538,-0.18707315431977425,-0.6766173674123195,4.163331998932266,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,1.48308016586015,0.9500605292973985,-0.006949930286454504,0.20520217817310055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
56,0.0441525344307562,-0.22331078915553976,-0.7977398461700831,-1.2933898637518704,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,-0.2858223266656663,0.9255814887061082,-0.7847477578013422,-0.5219475137471413,5.1718933963583895,-0.31429043778864363,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
57,-0.6392884072711769,1.473832219413879,1.256464199489975,0.23785985854831537,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,0.7792714998962387,-0.3583910645199702,3.6914392337536808,-0.31429043778864363,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
58,2.1836198301933285,-0.8342822722405305,-0.11300516428339717,-0.8340149470618147,-0.779882527138237,-0.6766173674123195,4.163331998932266,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,-0.7065467949164632,-0.5219475137471413,5.07777881030709,-0.5369301303436769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
59,0.3858730052817227,-0.29119650949831655,0.34348462364106014,1.6159846086184824,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,-0.2858223266656663,0.17525182382530616,0.5446686112416015,-1.1761733106558256,0.03850741477632302,-0.4627168994919991,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
60,-0.6392884072711769,1.473832219413879,1.256464199489975,0.23785985854831537,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,0.7792714998962387,-0.3583910645199702,-0.006949930286454504,-0.31429043778864363,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
61,0.5641619465952703,1.4059464990711024,-0.3412500582456258,-0.06839008591172174,-0.779882527138237,-0.6766173674123195,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,-1.0975516093408584,-0.6855039629743124,-0.37060869078867476,-0.24007720693696588,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
62,-0.6392884072711769,1.473832219413879,1.256464199489975,0.23785985854831537,-0.4725843789749479,-0.41196670127456864,-0.24019223070763074,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,0.7792714998962387,-0.3583910645199702,-0.006949930286454504,-0.31429043778864363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
63,-1.5455905256150444,-1.309482314639968,-0.5694949522078545,0.08473488631829683,-0.4725843789749479,-0.41196670127456864,-0.24019223070763074,-0.4580544452229386,-1.133289481078565,-0.2858223266656663,-0.5750778410554958,0.31006572258696435,-0.03127816606562803,-0.1433219654747871,0.20520217817310055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
64,-1.5455905256150444,-1.1058251536116377,1.256464199489975,2.075359525308538,-0.4725843789749479,-0.41196670127456864,4.163331998932266,-0.4580544452229386,0.8823870835263454,-0.2858223266656663,-0.5750778410554958,1.48308016586015,0.9500605292973985,3.222376971010047,0.20520217817310055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
65,1.6389386374896406e-16,0.2518892532438975,-0.7977398461700831,-0.9871399192918332,-0.4725843789749479,-0.41196670127456864,-0.24019223070763074,2.183146589731909,-1.133289481078565,-0.2858223266656663,-0.5750778410554958,-1.80136027530477,-0.1948346152927991,-0.5524380710397849,-0.4627168994919991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
